gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
GRCh38_REP15	-20.794464	-0.13493869	0.8926603467217865	1.0	
GRCh38_JAKMIP2	-20.82745	-0.13493869	0.8926603467217865	1.0	
GRCh38_CTD-2649C14.3	-20.906067	-0.13493869	0.8926603467217865	1.0	
GRCh38_CTD-2574D22.2	-20.74341	-0.13493869	0.8926603467217865	1.0	
GRCh38_ZNF486	-21.27206	-0.13493869	0.8926603467217865	1.0	
GRCh38_PDE4C	-20.977407	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-982M15.8	-20.815851	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-848P1.5	-20.926731	-0.13493869	0.8926603467217865	1.0	
GRCh38_SMIM11B	-21.096104	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-489E7.4	-20.842329	-0.13493869	0.8926603467217865	1.0	
GRCh38_SEMA6A-AS1	-20.611753	-0.13493869	0.8926603467217865	1.0	
GRCh38_SLC5A10	-20.804255	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-369K17.1	-20.856129	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-369E15.3	-20.887547	-0.13493869	0.8926603467217865	1.0	
GRCh38_UPK2	-20.787985	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-490M8.1	-20.853003	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-490B18.5	-20.92774	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-48G14.3	-20.863077	-0.13493869	0.8926603467217865	1.0	
GRCh38_SLC39A12	-20.79312	-0.13493869	0.8926603467217865	1.0	
GRCh38_CTD-2659N19.10	-20.993252	-0.13493869	0.8926603467217865	1.0	
GRCh38_CTD-2651B20.3	-20.788782	-0.13493869	0.8926603467217865	1.0	
GRCh38_RAPGEF3	-20.932253	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-87C12.5	-20.501028	-0.13493869	0.8926603467217865	1.0	
GRCh38_TTC22	-20.708292	-0.13493869	0.8926603467217865	1.0	
B958___BRRF1	-20.861002	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-893F2.13	-21.30427	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-85G18.6	-20.977072	-0.13493869	0.8926603467217865	1.0	
GRCh38_SMAD9	-21.069078	-0.13493869	0.8926603467217865	1.0	
GRCh38_MAFTRR	-21.10611	-0.13493869	0.8926603467217865	1.0	
GRCh38_SLC8A1	-20.92317	-0.13493869	0.8926603467217865	1.0	
GRCh38_CRX	-20.77422	-0.13493869	0.8926603467217865	1.0	
GRCh38_DUBR	-20.89622	-0.13493869	0.8926603467217865	1.0	
GRCh38_SLFNL1-AS1	-20.96241	-0.13493869	0.8926603467217865	1.0	
GRCh38_SLFN12L	-20.761255	-0.13493869	0.8926603467217865	1.0	
GRCh38_RP11-266L9.5	-21.058645	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-230C9.4	-21.201538	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP5-851M4.1	-21.2534	-0.15742847	0.8749071733176754	1.0	
GRCh38_CD1C	-21.086159	-0.15742847	0.8749071733176754	1.0	
GRCh38_LINC00504	-21.030783	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2583P5.3	-21.31126	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC002398.11	-21.224958	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-873E20.1	-20.994558	-0.15742847	0.8749071733176754	1.0	
GRCh38_ZNF749	-21.265127	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-243J16.7	-21.14186	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-554A11.9	-21.421024	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-552F3.9	-21.563389	-0.15742847	0.8749071733176754	1.0	
GRCh38_IGLV4-60	-21.250559	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-235C23.5	-21.119326	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-227D13.1	-21.400343	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-276E15.4	-21.042688	-0.15742847	0.8749071733176754	1.0	
GRCh38_CDH24	-21.28169	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-571M6.17	-21.20919	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-285A1.1	-20.980312	-0.15742847	0.8749071733176754	1.0	
GRCh38_GP1BA	-21.046501	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2589H19.6	-21.153107	-0.15742847	0.8749071733176754	1.0	
GRCh38_PSORS1C1	-21.240187	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-295H24.4	-21.190361	-0.15742847	0.8749071733176754	1.0	
GRCh38_PIEZO2	-21.276466	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP5-942I16.1	-20.914597	-0.15742847	0.8749071733176754	1.0	
GRCh38_CCDC88A	-21.457443	-0.15742847	0.8749071733176754	1.0	
GRCh38_RPL17-C18orf32	-21.359861	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC093642.3	-21.080713	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC093627.9	-21.336649	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-285J16.1	-21.02758	-0.15742847	0.8749071733176754	1.0	
GRCh38_STAR	-21.253622	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-298I3.4	-20.711266	-0.15742847	0.8749071733176754	1.0	
GRCh38_CDYL2	-21.304443	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-429J17.2	-21.164312	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-433J8.1	-20.918905	-0.15742847	0.8749071733176754	1.0	
GRCh38_LINC00630	-21.07974	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-44N21.1	-21.09708	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-84A19.4	-21.260693	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-849H4.4	-21.071814	-0.15742847	0.8749071733176754	1.0	
GRCh38_ANKRD31	-21.123638	-0.15742847	0.8749071733176754	1.0	
GRCh38_STARD6	-21.087036	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-575L7.8	-21.10946	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC133644.2	-21.091604	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC114803.3	-21.431028	-0.15742847	0.8749071733176754	1.0	
GRCh38_CCDC17	-21.043215	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-203B7.2	-20.76616	-0.15742847	0.8749071733176754	1.0	
GRCh38_RAB3B	-21.205158	-0.15742847	0.8749071733176754	1.0	
GRCh38_ST3GAL4-AS1	-21.20827	-0.15742847	0.8749071733176754	1.0	
GRCh38_PIK3IP1-AS1	-21.13339	-0.15742847	0.8749071733176754	1.0	
GRCh38_PYHIN1	-21.017424	-0.15742847	0.8749071733176754	1.0	
GRCh38_LCE1E	-20.64133	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-9M16.2	-21.313625	-0.15742847	0.8749071733176754	1.0	
GRCh38_GPR35	-20.939133	-0.15742847	0.8749071733176754	1.0	
GRCh38_GDF15	-20.823544	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP5-1024G6.2	-20.988829	-0.15742847	0.8749071733176754	1.0	
GRCh38_EPB41L1	-21.417385	-0.15742847	0.8749071733176754	1.0	
GRCh38_EPHX1	-20.945488	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP5-1120P11.3	-21.142023	-0.15742847	0.8749071733176754	1.0	
GRCh38_MYOM2	-21.013376	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-18I14.11	-21.20042	-0.15742847	0.8749071733176754	1.0	
GRCh38_RTN1	-21.088085	-0.15742847	0.8749071733176754	1.0	
GRCh38_CAMKK1	-21.405785	-0.15742847	0.8749071733176754	1.0	
GRCh38_CASC21	-21.167274	-0.15742847	0.8749071733176754	1.0	
GRCh38_CASC2	-21.19931	-0.15742847	0.8749071733176754	1.0	
GRCh38_CASC11	-21.208683	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC005253.4	-21.027197	-0.15742847	0.8749071733176754	1.0	
GRCh38_SLC2A12	-21.152672	-0.15742847	0.8749071733176754	1.0	
GRCh38_PAH	-20.81168	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP13-131K19.6	-20.74778	-0.15742847	0.8749071733176754	1.0	
GRCh38_MIR497HG	-20.778492	-0.15742847	0.8749071733176754	1.0	
GRCh38_RUFY4	-21.056242	-0.15742847	0.8749071733176754	1.0	
GRCh38_ENAM	-20.98568	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-181C3.1	-21.28872	-0.15742847	0.8749071733176754	1.0	
GRCh38_HSPA1L	-21.342552	-0.15742847	0.8749071733176754	1.0	
GRCh38_VWA8-AS1	-21.51778	-0.15742847	0.8749071733176754	1.0	
GRCh38_PPP1R1C	-21.107578	-0.15742847	0.8749071733176754	1.0	
GRCh38_SRPX	-21.093334	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-171I2.2	-21.383839	-0.15742847	0.8749071733176754	1.0	
GRCh38_TDRD12	-21.180798	-0.15742847	0.8749071733176754	1.0	
GRCh38_NAV2	-21.025883	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-171I2.4	-21.08116	-0.15742847	0.8749071733176754	1.0	
GRCh38_CHRNA10	-21.269337	-0.15742847	0.8749071733176754	1.0	
GRCh38_UXT-AS1	-21.309858	-0.15742847	0.8749071733176754	1.0	
GRCh38_LBX2-AS1	-21.223104	-0.15742847	0.8749071733176754	1.0	
GRCh38_ACHE	-20.980099	-0.15742847	0.8749071733176754	1.0	
GRCh38_ACCS	-20.82927	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-326G21.1	-21.334734	-0.15742847	0.8749071733176754	1.0	
GRCh38_CITF22-49E9.3	-21.107784	-0.15742847	0.8749071733176754	1.0	
GRCh38_CLCN2	-21.20349	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP4-756G23.5	-21.48375	-0.15742847	0.8749071733176754	1.0	
GRCh38_TEKT4	-21.863642	-0.15742847	0.8749071733176754	1.0	
GRCh38_C3orf67	-20.908562	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-506M13.3	-21.175282	-0.15742847	0.8749071733176754	1.0	
GRCh38_SAG	-21.133604	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-69E11.4	-21.28455	-0.15742847	0.8749071733176754	1.0	
GRCh38_FBLN5	-21.564693	-0.15742847	0.8749071733176754	1.0	
GRCh38_FBXL2	-21.271935	-0.15742847	0.8749071733176754	1.0	
GRCh38_SNX18	-21.118807	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-341N2.1	-21.207659	-0.15742847	0.8749071733176754	1.0	
GRCh38_OVGP1	-21.17788	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-329N22.1	-21.42901	-0.15742847	0.8749071733176754	1.0	
GRCh38_UNC5CL	-21.109636	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-14K3.7	-21.34523	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-142C4.6	-21.065207	-0.15742847	0.8749071733176754	1.0	
GRCh38_C19orf57	-21.047441	-0.15742847	0.8749071733176754	1.0	
GRCh38_C14orf79	-21.205318	-0.15742847	0.8749071733176754	1.0	
GRCh38_KCNE5	-21.370523	-0.15742847	0.8749071733176754	1.0	
GRCh38_EDC4	-21.045282	-0.15742847	0.8749071733176754	1.0	
GRCh38_ZFHX4	-21.044294	-0.15742847	0.8749071733176754	1.0	
GRCh38_SCX	-21.019066	-0.15742847	0.8749071733176754	1.0	
GRCh38_SMIM22	-21.00357	-0.15742847	0.8749071733176754	1.0	
GRCh38_SCNN1D	-21.234726	-0.15742847	0.8749071733176754	1.0	
GRCh38_SCNN1A	-21.166407	-0.15742847	0.8749071733176754	1.0	
GRCh38_SCN3A	-21.164839	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-350G8.5	-20.799793	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP1-257A7.4	-21.018337	-0.15742847	0.8749071733176754	1.0	
GRCh38_GS1-600G8.5	-21.38758	-0.15742847	0.8749071733176754	1.0	
GRCh38_GS1-279B7.2	-20.959312	-0.15742847	0.8749071733176754	1.0	
GRCh38_ZDHHC1	-20.860579	-0.15742847	0.8749071733176754	1.0	
GRCh38_C10orf99	-21.424877	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-138E2.1	-21.173002	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP4-665N4.8	-21.517271	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-356J5.13	-21.200651	-0.15742847	0.8749071733176754	1.0	
GRCh38_MAPRE3	-21.111431	-0.15742847	0.8749071733176754	1.0	
GRCh38_SMARCD3	-21.118355	-0.15742847	0.8749071733176754	1.0	
GRCh38_CPXM2	-21.018139	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-128A17.2	-21.332058	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-130L8.1	-21.008837	-0.15742847	0.8749071733176754	1.0	
GRCh38_BNIPL	-21.173586	-0.15742847	0.8749071733176754	1.0	
GRCh38_NLGN2	-21.17392	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-480I12.10	-21.46517	-0.15742847	0.8749071733176754	1.0	
GRCh38_LA16c-358B7.3	-21.284782	-0.15742847	0.8749071733176754	1.0	
GRCh38_ABTB2	-21.183626	-0.15742847	0.8749071733176754	1.0	
GRCh38_LINC01060	-21.28662	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC010642.1	-21.269106	-0.15742847	0.8749071733176754	1.0	
GRCh38_MAGI2	-21.070684	-0.15742847	0.8749071733176754	1.0	
GRCh38_RIMS1	-21.351057	-0.15742847	0.8749071733176754	1.0	
GRCh38_BMS1P14	-21.023996	-0.15742847	0.8749071733176754	1.0	
GRCh38_TMEM108	-20.979357	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP4-545C24.1	-21.226282	-0.15742847	0.8749071733176754	1.0	
GRCh38_NPDC1	-21.295599	-0.15742847	0.8749071733176754	1.0	
GRCh38_BEND7	-21.192568	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC012360.4	-21.251143	-0.15742847	0.8749071733176754	1.0	
GRCh38_LY6G5B	-21.237879	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTA-384D8.35	-21.243616	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-76P2.4	-21.207363	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP1-309F20.3	-21.397346	-0.15742847	0.8749071733176754	1.0	
GRCh38_FOXD3-AS1	-21.208286	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP3-508I15.14	-21.261196	-0.15742847	0.8749071733176754	1.0	
GRCh38_ADAMTS12	-21.494806	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-74E22.8	-21.300438	-0.15742847	0.8749071733176754	1.0	
GRCh38_KIAA1614-AS1	-21.237993	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTC-242N15.1	-21.232218	-0.15742847	0.8749071733176754	1.0	
GRCh38_TMEM254-AS1	-21.224127	-0.15742847	0.8749071733176754	1.0	
GRCh38_TMEM249	-21.14617	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP3-466P17.1	-21.38528	-0.15742847	0.8749071733176754	1.0	
GRCh38_FOXP1	-20.982328	-0.15742847	0.8749071733176754	1.0	
GRCh38_DNAI2	-21.203426	-0.15742847	0.8749071733176754	1.0	
GRCh38_PLEKHG7	-21.3728	-0.15742847	0.8749071733176754	1.0	
GRCh38_PLEKHG6	-20.736494	-0.15742847	0.8749071733176754	1.0	
GRCh38_NRIP1	-21.472048	-0.15742847	0.8749071733176754	1.0	
GRCh38_NRP2	-21.267725	-0.15742847	0.8749071733176754	1.0	
GRCh38_TMEM27	-20.915754	-0.15742847	0.8749071733176754	1.0	
GRCh38_DIRC2	-21.046185	-0.15742847	0.8749071733176754	1.0	
GRCh38_TNN	-21.277002	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-802D6.1	-21.312786	-0.15742847	0.8749071733176754	1.0	
GRCh38_OFCC1	-21.157322	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2203K17.1	-21.189999	-0.15742847	0.8749071733176754	1.0	
GRCh38_LINC01567	-21.164803	-0.15742847	0.8749071733176754	1.0	
GRCh38_OCSTAMP	-20.93592	-0.15742847	0.8749071733176754	1.0	
GRCh38_TNS3	-21.248205	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTC-573N18.1	-21.437536	-0.15742847	0.8749071733176754	1.0	
GRCh38_DLGAP3	-20.916424	-0.15742847	0.8749071733176754	1.0	
GRCh38_DLGAP1-AS2	-21.019121	-0.15742847	0.8749071733176754	1.0	
GRCh38_DNAAF3	-21.256458	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-111A22.1	-21.196033	-0.15742847	0.8749071733176754	1.0	
GRCh38_HDAC11	-21.233786	-0.15742847	0.8749071733176754	1.0	
GRCh38_SLC1A3	-21.37726	-0.15742847	0.8749071733176754	1.0	
GRCh38_SKIDA1	-21.131588	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2129N1.1	-21.238937	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2256P15.4	-21.09894	-0.15742847	0.8749071733176754	1.0	
GRCh38_KLK2	-21.13632	-0.15742847	0.8749071733176754	1.0	
B958___Repeat_unit_range-57396-57446	-21.110806	-0.15742847	0.8749071733176754	1.0	
GRCh38_AE000662.93	-20.92081	-0.15742847	0.8749071733176754	1.0	
GRCh38_AC007383.4	-21.28811	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2013N17.7	-21.24432	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-10C24.3	-21.398699	-0.15742847	0.8749071733176754	1.0	
GRCh38_TMEM81	-20.988905	-0.15742847	0.8749071733176754	1.0	
GRCh38_PLPP7	-21.051884	-0.15742847	0.8749071733176754	1.0	
GRCh38_CTD-2033C11.1	-21.189829	-0.15742847	0.8749071733176754	1.0	
GRCh38_SHF	-21.328602	-0.15742847	0.8749071733176754	1.0	
GRCh38_KLHL11	-21.191446	-0.15742847	0.8749071733176754	1.0	
GRCh38_KLHDC8B	-21.312227	-0.15742847	0.8749071733176754	1.0	
GRCh38_DFNB31	-21.014202	-0.15742847	0.8749071733176754	1.0	
GRCh38_ATP1A4	-21.449163	-0.15742847	0.8749071733176754	1.0	
GRCh38_TMTC1	-21.320984	-0.15742847	0.8749071733176754	1.0	
GRCh38_FSD2	-21.159271	-0.15742847	0.8749071733176754	1.0	
GRCh38_TNFRSF11B	-21.37887	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-1000B6.8	-21.014984	-0.15742847	0.8749071733176754	1.0	
GRCh38_RASGRF2	-21.248278	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-87C12.2	-20.952614	-0.15742847	0.8749071733176754	1.0	
GRCh38_PCSK4	-20.875866	-0.15742847	0.8749071733176754	1.0	
GRCh38_RP11-92K15.3	-21.062012	-0.15742847	0.8749071733176754	1.0	
GRCh38_TSPAN5	-21.023676	-0.15742847	0.8749071733176754	1.0	
GRCh38_GHET1	-20.866367	-0.15742847	0.8749071733176754	1.0	
GRCh38_LIME1	-20.97687	-0.15742847	0.8749071733176754	1.0	
GRCh38_CD28	-21.17158	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-524O1.4	-21.467318	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-434D11.4	-21.338558	-0.17991826	0.85721674181413	1.0	
GRCh38_TTC23	-21.202631	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-611O2.1	-20.969482	-0.17991826	0.85721674181413	1.0	
GRCh38_MYH15	-21.284584	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-588G21.2	-21.421654	-0.17991826	0.85721674181413	1.0	
GRCh38_MYCL	-21.071236	-0.17991826	0.85721674181413	1.0	
GRCh38_MMP25	-21.261814	-0.17991826	0.85721674181413	1.0	
GRCh38_RAB3C	-22.222332	-0.17991826	0.85721674181413	1.0	
GRCh38_HOXC9	-21.16127	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-15E18.1	-21.255861	-0.17991826	0.85721674181413	1.0	
GRCh38_ELL3	-21.240623	-0.17991826	0.85721674181413	1.0	
GRCh38_ITPK1-AS1	-21.30041	-0.17991826	0.85721674181413	1.0	
GRCh38_IGFBP6	-21.087954	-0.17991826	0.85721674181413	1.0	
GRCh38_TMEM9B-AS1	-21.224154	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-10C24.1	-21.25775	-0.17991826	0.85721674181413	1.0	
GRCh38_DDX60L	-21.386597	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-417F21.1	-21.42661	-0.17991826	0.85721674181413	1.0	
GRCh38_TNFRSF10C	-21.335274	-0.17991826	0.85721674181413	1.0	
GRCh38_FSIP2	-21.360512	-0.17991826	0.85721674181413	1.0	
GRCh38_SALL2	-21.315767	-0.17991826	0.85721674181413	1.0	
GRCh38_ZBP1	-21.48829	-0.17991826	0.85721674181413	1.0	
GRCh38_PVRIG	-21.269234	-0.17991826	0.85721674181413	1.0	
GRCh38_AC138969.4	-21.703926	-0.17991826	0.85721674181413	1.0	
GRCh38_AF131216.1	-21.232533	-0.17991826	0.85721674181413	1.0	
GRCh38_CLVS1	-21.457588	-0.17991826	0.85721674181413	1.0	
GRCh38_CNIH2	-21.30022	-0.17991826	0.85721674181413	1.0	
GRCh38_LINC00920	-21.124317	-0.17991826	0.85721674181413	1.0	
GRCh38_GRHL1	-21.267672	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-186N15.3	-21.422812	-0.17991826	0.85721674181413	1.0	
GRCh38_CASS4	-21.58481	-0.17991826	0.85721674181413	1.0	
GRCh38_MYO5B	-21.44349	-0.17991826	0.85721674181413	1.0	
GRCh38_EPHB4	-21.187584	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-51J9.6	-21.35465	-0.17991826	0.85721674181413	1.0	
GRCh38_GPR153	-21.134241	-0.17991826	0.85721674181413	1.0	
GRCh38_LINC01372	-21.37339	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-561B11.6	-21.348074	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-268J15.5	-21.501423	-0.17991826	0.85721674181413	1.0	
GRCh38_LINC01374	-21.421095	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-111A21.1	-21.2611	-0.17991826	0.85721674181413	1.0	
GRCh38_CTC-301O7.4	-21.427135	-0.17991826	0.85721674181413	1.0	
GRCh38_PER3	-21.286335	-0.17991826	0.85721674181413	1.0	
GRCh38_LRRC37A3	-21.290981	-0.17991826	0.85721674181413	1.0	
GRCh38_RRS1-AS1	-21.272507	-0.17991826	0.85721674181413	1.0	
GRCh38_RP13-317D12.3	-21.425661	-0.17991826	0.85721674181413	1.0	
GRCh38_AC025171.1	-21.461485	-0.17991826	0.85721674181413	1.0	
GRCh38_JARID2-AS1	-21.4598	-0.17991826	0.85721674181413	1.0	
GRCh38_FBXL14	-21.39709	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-679C8.2	-21.35924	-0.17991826	0.85721674181413	1.0	
GRCh38_UNC79	-21.280712	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-343H5.6	-21.27342	-0.17991826	0.85721674181413	1.0	
GRCh38_SLC26A1	-21.043356	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-65N13.8	-21.25845	-0.17991826	0.85721674181413	1.0	
GRCh38_CXCR5	-21.41165	-0.17991826	0.85721674181413	1.0	
GRCh38_NALT1	-21.328964	-0.17991826	0.85721674181413	1.0	
GRCh38_CHIT1	-21.149471	-0.17991826	0.85721674181413	1.0	
GRCh38_RAB36	-21.39167	-0.17991826	0.85721674181413	1.0	
GRCh38_CTC-548K16.2	-21.192047	-0.17991826	0.85721674181413	1.0	
GRCh38_CTC-492K19.7	-21.229574	-0.17991826	0.85721674181413	1.0	
GRCh38_ABALON	-21.392595	-0.17991826	0.85721674181413	1.0	
GRCh38_DNAH9	-21.025095	-0.17991826	0.85721674181413	1.0	
GRCh38_NR5A2	-21.204918	-0.17991826	0.85721674181413	1.0	
GRCh38_AC022182.1	-21.233135	-0.17991826	0.85721674181413	1.0	
GRCh38_AF146191.4	-21.29644	-0.17991826	0.85721674181413	1.0	
GRCh38_TRIM9	-21.477839	-0.17991826	0.85721674181413	1.0	
GRCh38_TRIM45	-21.514734	-0.17991826	0.85721674181413	1.0	
GRCh38_AC000068.9	-21.59851	-0.17991826	0.85721674181413	1.0	
GRCh38_CCDC168	-21.495743	-0.17991826	0.85721674181413	1.0	
GRCh38_AC116366.5	-21.573437	-0.17991826	0.85721674181413	1.0	
GRCh38_PAPSS2	-21.43954	-0.17991826	0.85721674181413	1.0	
GRCh38_SETSIP	-21.231232	-0.17991826	0.85721674181413	1.0	
GRCh38_CTD-2619J13.23	-21.245237	-0.17991826	0.85721674181413	1.0	
GRCh38_ANKRD7	-21.364437	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-585P4.5	-21.392715	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-285F16.1	-21.281729	-0.17991826	0.85721674181413	1.0	
GRCh38_AP000254.8	-21.494524	-0.17991826	0.85721674181413	1.0	
GRCh38_AP000350.5	-21.288559	-0.17991826	0.85721674181413	1.0	
GRCh38_ANO7	-21.29758	-0.17991826	0.85721674181413	1.0	
GRCh38_CTD-2547L16.1	-21.397503	-0.17991826	0.85721674181413	1.0	
GRCh38_LINC00621	-21.371693	-0.17991826	0.85721674181413	1.0	
GRCh38_KB-1615E4.3	-21.722172	-0.17991826	0.85721674181413	1.0	
GRCh38_SNHG22	-21.44132	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-347C12.1	-21.488922	-0.17991826	0.85721674181413	1.0	
GRCh38_C1orf127	-21.2163	-0.17991826	0.85721674181413	1.0	
GRCh38_NDUFV2-AS1	-21.230473	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-204L24.2	-21.511675	-0.17991826	0.85721674181413	1.0	
GRCh38_EFEMP2	-21.516756	-0.17991826	0.85721674181413	1.0	
GRCh38_ECSCR-1	-21.45288	-0.17991826	0.85721674181413	1.0	
GRCh38_KCNA3	-21.132845	-0.17991826	0.85721674181413	1.0	
GRCh38_LCN15	-21.269547	-0.17991826	0.85721674181413	1.0	
GRCh38_PDGFRA	-21.132486	-0.17991826	0.85721674181413	1.0	
GRCh38_AP000476.1	-21.448524	-0.17991826	0.85721674181413	1.0	
GRCh38_CDH11	-21.583658	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-459F6.3	-21.408	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-45A17.2	-21.468298	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-462G2.2	-21.431366	-0.17991826	0.85721674181413	1.0	
GRCh38_DNAJC25-GNG10	-21.286444	-0.17991826	0.85721674181413	1.0	
GRCh38_CTB-50L17.16	-21.42957	-0.17991826	0.85721674181413	1.0	
GRCh38_CTB-55O6.8	-21.449501	-0.17991826	0.85721674181413	1.0	
GRCh38_KIAA1456	-21.913525	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-703G6.1	-21.486778	-0.17991826	0.85721674181413	1.0	
GRCh38_RP11-365H22.2	-21.31789	-0.17991826	0.85721674181413	1.0	
GRCh38_KCNJ2-AS1	-21.39966	-0.17991826	0.85721674181413	1.0	
GRCh38_COX4I2	-21.72751	-0.17991826	0.85721674181413	1.0	
